year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2022,disaggregated,ccctb_resource_alpha_10pct,average,loss_etr_gain_etr,226,405872.2089675855,65119.209872570325,37390.69017489304,27728.51969767728,514942.54741109407,5.384779299571215
2016,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,314031.15151726,115982.99697096786,60045.806196599646,55937.190774368224,262653.883504746,21.296921266864675
2017,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,426375.8131833456,154187.97287196174,79593.59723935375,74594.375632608,322277.80070245423,23.145986310573686
2018,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,254854.66548811455,65718.94106057144,44481.63653284765,21237.304527723794,261200.5665078636,8.130650255341017
2019,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,331491.8851863394,85946.44476758348,59056.214557027546,26890.230210555943,328586.71265592246,8.18360243273558
2020,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,477254.4687231967,115518.57578208944,72738.52356131596,42780.05222077349,309946.0533616958,13.802418761838766
2021,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,371786.6710228224,86758.1455936454,42012.66308328412,44745.48251036129,441799.10693065193,10.128015609000512
2022,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_cit,226,406448.3524873403,99463.54496057048,65716.62703376889,33746.91792680159,514942.54741109407,6.553530699000564
2016,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,314031.15151726,115982.99697096786,26537.554489797687,89445.4424811702,262653.883504746,34.05449075705518
2017,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,426375.8131833456,154187.97287196174,35695.239344041074,118492.7335279207,322277.80070245423,36.76726515746586
2018,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,254854.66548811455,65718.94106057144,21221.8113249112,44497.12973566024,261200.5665078636,17.035617621572285
2019,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,331491.8851863394,85946.44476758348,26817.05602128328,59129.3887463002,328586.71265592246,17.9950638503807
2020,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,477254.4687231967,115518.57578208944,34227.59038195296,81290.98540013647,309946.0533616958,26.22746265630711
2021,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,371786.6710228224,86758.1455936454,22317.461915438813,64440.68367820659,441799.10693065193,14.585969656186217
2022,disaggregated,ccctb_resource_alpha_30pct,average,loss_cit_gain_etr,226,406448.3524873403,99463.54496057048,37351.72015665802,62111.82480391245,514942.54741109407,12.061894111524392
2016,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,314031.15151726,92739.52315774732,26537.554489797687,66201.96866794961,262653.883504746,25.205021827424595
