Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Israel,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2010,1100,new sheqel,2008,Western calendar year,1.0022E+11,
Israel,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2010,1000,new sheqel,2008,Western calendar year,1.00415E+11,
Israel,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2010,100,new sheqel                              ,1993,Western calendar year,1.03543E+11,
Israel,3.2,,Equals: Total actual individual consumption,P.41,2010,1100,new sheqel,2008,Western calendar year,5.94261E+11,
Israel,3.2,,Equals: Total actual individual consumption,P.41,2010,1000,new sheqel,2008,Western calendar year,5.90513E+11,
Israel,3.2,,Equals: Total actual individual consumption,P.41,2010,100,new sheqel                              ,1993,Western calendar year,5.80316E+11,
Israel,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2009,1100,new sheqel,2008,Western calendar year,70845669700,
Israel,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2009,1000,new sheqel,2008,Western calendar year,70897705000,
Israel,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2009,100,new sheqel                              ,1993,Western calendar year,68691000000,
Israel,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2009,1100,new sheqel,2008,Western calendar year,11144633900,
Israel,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2009,1000,new sheqel,2008,Western calendar year,11092598000,
Israel,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2009,100,new sheqel                              ,1993,Western calendar year,9710000000,
Israel,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2009,1100,new sheqel,2008,Western calendar year,13533115500,
Israel,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2009,1000,new sheqel,2008,Western calendar year,13316741800,
Israel,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2009,100,new sheqel                              ,1993,Western calendar year,13708000000,
Israel,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2009,1100,new sheqel,2008,Western calendar year,1.04102E+11,
Israel,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2009,1000,new sheqel,2008,Western calendar year,1.04102E+11,
Israel,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2009,100,new sheqel                              ,1993,Western calendar year,1.23445E+11,
Israel,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2009,1100,new sheqel,2008,Western calendar year,25843464000,
Israel,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2009,1000,new sheqel,2008,Western calendar year,26796258000,
Israel,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2009,100,new sheqel                              ,1993,Western calendar year,39492000000,
Israel,3.2,Individual consumption expenditure of households,Health,6,2009,1100,new sheqel,2008,Western calendar year,14530938300,
Israel,3.2,Individual consumption expenditure of households,Health,6,2009,1000,new sheqel,2008,Western calendar year,14530938200,
Israel,3.2,Individual consumption expenditure of households,Health,6,2009,100,new sheqel                              ,1993,Western calendar year,19241000000,
Israel,3.2,Individual consumption expenditure of households,Transport,7,2009,1100,new sheqel,2008,Western calendar year,62961447600,
Israel,3.2,Individual consumption expenditure of households,Transport,7,2009,1000,new sheqel,2008,Western calendar year,62566831900,
Israel,3.2,Individual consumption expenditure of households,Transport,7,2009,100,new sheqel                              ,1993,Western calendar year,44074000000,
Israel,3.2,Individual consumption expenditure of households,Communication,8,2009,1100,new sheqel,2008,Western calendar year,30225180400,
Israel,3.2,Individual consumption expenditure of households,Communication,8,2009,1000,new sheqel,2008,Western calendar year,20192625100,
Israel,3.2,Individual consumption expenditure of households,Communication,8,2009,100,new sheqel                              ,1993,Western calendar year,18904000000,
Israel,3.2,Individual consumption expenditure of households,Recreation and culture,9,2009,1100,new sheqel,2008,Western calendar year,27570048800,
Israel,3.2,Individual consumption expenditure of households,Recreation and culture,9,2009,1000,new sheqel,2008,Western calendar year,31041039400,
Israel,3.2,Individual consumption expenditure of households,Recreation and culture,9,2009,100,new sheqel                              ,1993,Western calendar year,23921000000,
Israel,3.2,Individual consumption expenditure of households,Education,10,2009,1100,new sheqel,2008,Western calendar year,13620850500,
Israel,3.2,Individual consumption expenditure of households,Education,10,2009,1000,new sheqel,2008,Western calendar year,12978820100,
Israel,3.2,Individual consumption expenditure of households,Education,10,2009,100,new sheqel                              ,1993,Western calendar year,13502000000,
Israel,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2009,1100,new sheqel,2008,Western calendar year,21285988700,
Israel,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2009,1000,new sheqel,2008,Western calendar year,27543213400,
Israel,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2009,100,new sheqel                              ,1993,Western calendar year,25156000000,
Israel,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2009,1100,new sheqel,2008,Western calendar year,54545682200,
Israel,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2009,1000,new sheqel,2008,Western calendar year,55150248600,
Israel,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2009,100,new sheqel                              ,1993,Western calendar year,34126000000,
Israel,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2009,1100,new sheqel,2008,Western calendar year,4.50209E+11,
Israel,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2009,1000,new sheqel,2008,Western calendar year,4.50209E+11,
Israel,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2009,100,new sheqel                              ,1993,Western calendar year,4.3397E+11,
Israel,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2009,1100,new sheqel,2008,Western calendar year,11465866900,
Israel,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2009,1000,new sheqel,2008,Western calendar year,11465834800,
Israel,3.2,Individual consumption expenditure of households,Plus: Direct purchases abroad by residents,,2009,100,new sheqel                              ,1993,Western calendar year,9637000000,
Israel,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2009,1100,new sheqel,2008,Western calendar year,950400000,
Israel,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2009,1000,new sheqel,2008,Western calendar year,950400000,
Israel,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2009,100,new sheqel                              ,1993,Western calendar year,1579140000,
Israel,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2009,1100,new sheqel,2008,Western calendar year,12705556900,
Israel,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2009,1000,new sheqel,2008,Western calendar year,16916684200,
Israel,3.2,Individual consumption expenditure of households,Less: Direct purchases in domestic market by non-residents,,2009,100,new sheqel                              ,1993,Western calendar year,15265000000,
Israel,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2009,1100,new sheqel,2008,Western calendar year,2209444707,
Israel,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2009,1000,new sheqel,2008,Western calendar year,2211896647,
