iso3,year,commodity,sub_commodity,bgs_commodity_code,hs_code,production,unit,source
SVK,2023,"aggregates, primary",Crushed rock,2005,,12210717.0,tonnes (metric),BGS_WMS
SVK,2023,"aggregates, primary",Sand and gravel,2006,,1720448.0,tonnes (metric),BGS_WMS
SVK,2023,bentonite and fuller's earth,Bentonite,596,,275000.0,tonnes (metric),BGS_WMS
SVK,2023,coal,Brown coal,612,,756000.0,tonnes (metric),BGS_WMS
SVK,2023,"petroleum, crude",,634,,1000.0,tonnes (metric),BGS_WMS
SVK,2023,feldspar,,643,,6300.0,tonnes (metric),BGS_WMS
SVK,2023,gypsum and plaster,,653,,49000.0,tonnes (metric),BGS_WMS
SVK,2023,kaolin,,697,,12000.0,tonnes (metric),BGS_WMS
SVK,2023,magnesite,,712,,392000.0,tonnes (metric),BGS_WMS
SVK,2023,talc,,774,,118000.0,tonnes (metric),BGS_WMS
SVK,2023,ferro-alloys,Ferro-manganese,863,,200.0,tonnes (metric),BGS_WMS
SVK,2023,ferro-alloys,Ferro-silico-manganese,871,,800.0,tonnes (metric),BGS_WMS
SVK,2023,ferro-alloys,Ferro-silicon,872,,3500.0,tonnes (metric),BGS_WMS
SVK,2023,ferro-alloys,Other ferro-alloys,877,,1200.0,tonnes (metric),BGS_WMS
SVK,2023,"gold, mine",,883,7108,500.0,kilograms,BGS_WMS
SVK,2023,"lead, mine",,891,2607,155.0,tonnes (metal content),BGS_WMS
SVK,2023,natural gas,,905,,50.0,million cubic metres,BGS_WMS
SVK,2023,perlite,,908,,39000.0,tonnes (metric),BGS_WMS
SVK,2023,"iron, pig",,913,,3157600.0,tonnes (metric),BGS_WMS
SVK,2023,"aluminium, primary",,922,,56114.0,tonnes (metric),BGS_WMS
SVK,2023,"lead, refined",,929,,9000.0,tonnes (metric),BGS_WMS
SVK,2023,"steel, crude",,946,,4376900.0,tonnes (metric),BGS_WMS
SVK,2023,"zinc, mine",,982,2608,90.0,tonnes (metal content),BGS_WMS
TKM,2023,bromine,,601,,500000.0,kilograms,BGS_WMS
TKM,2023,"petroleum, crude",,634,,9000000.0,tonnes (metric),BGS_WMS
TKM,2023,iodine,,659,,770000.0,kilograms,BGS_WMS
TKM,2023,salt,,760,,96500.0,tonnes (metric),BGS_WMS
TKM,2023,natural gas,,905,,76300.0,million cubic metres,BGS_WMS
UZB,2023,"copper, mine",,19941,2603,124700.0,tonnes (metal content),BGS_WMS
UZB,2023,"silver, mine",,1995,7106,220800.0,kilograms (metal content),BGS_WMS
UZB,2023,"indium, refinery",,20243,,1.0,tonnes (metric),BGS_WMS
UZB,2023,rhenium,,20244,,5.0,tonnes (metric),BGS_WMS
COD,2023,"copper, mine",,19941,2603,3148567.0,tonnes (metal content),BGS_WMS
COD,2023,"silver, mine",,1995,7106,3400.0,kilograms (metal content),BGS_WMS
COD,2023,"tin, smelter",,19961,,880.0,tonnes (metric),BGS_WMS
COD,2023,coal,Bituminous,610,,8000.0,tonnes (metric),BGS_WMS
COD,2023,"petroleum, crude",,634,,1157230.0,tonnes (metric),BGS_WMS
COD,2023,tantalum and niobium minerals,Columbite-tantalite,777,2615,1795.0,tonnes (metric),BGS_WMS
COD,2023,"cobalt, mine",,848,2605,140121.0,tonnes (metal content),BGS_WMS
COD,2023,"copper, smelter",,850,,197800.0,tonnes (metric),BGS_WMS
COD,2023,diamond,,853,7102,8306000.0,Carats,BGS_WMS
COD,2023,"gold, mine",,883,7108,44500.0,kilograms,BGS_WMS
COD,2023,manganese ore,,898,2602,5000.0,tonnes (metric),BGS_WMS
COD,2023,"copper, refined",,928,,2210000.0,tonnes (metric),BGS_WMS
COD,2023,"steel, crude",,946,,30000.0,tonnes (metric),BGS_WMS
COD,2023,tantalum and niobium minerals,Columbite-tantalite-Nb content,965,2615,527.0,tonnes (metric),BGS_WMS
COD,2023,tantalum and niobium minerals,Columbite-tantalite-Ta content,968,2615,514.0,tonnes (metric),BGS_WMS
COD,2023,"tin, mine",,971,2609,18955.0,tonnes (metal content),BGS_WMS
COD,2023,"tungsten, mine",,976,2611,236.0,tonnes (metal content),BGS_WMS
COD,2023,"zinc, mine",,982,2608,11287.0,tonnes (metal content),BGS_WMS
PRK,2023,"copper, mine",,19941,2603,2000.0,tonnes (metal content),BGS_WMS
PRK,2023,"silver, mine",,1995,7106,50000.0,kilograms (metal content),BGS_WMS
PRK,2023,cadmium,,602,,150.0,tonnes (metric),BGS_WMS
PRK,2023,coal,Coal,613,,17100000.0,tonnes (metric),BGS_WMS
PRK,2023,fluorspar,,644,,7000.0,tonnes (metric),BGS_WMS
PRK,2023,graphite,,652,,8100.0,tonnes (metric),BGS_WMS
PRK,2023,iron ore,,662,2601,2730000.0,tonnes (metric),BGS_WMS
PRK,2023,magnesite,,712,,70000.0,tonnes (metric),BGS_WMS
PRK,2023,salt,,760,,100000.0,tonnes (metric),BGS_WMS
PRK,2023,ferro-alloys,Ferro-alloys,859,,48500.0,tonnes (metric),BGS_WMS
PRK,2023,"gold, mine",,883,7108,10000.0,kilograms,BGS_WMS
PRK,2023,"lead, mine",,891,2607,25000.0,tonnes (metal content),BGS_WMS
PRK,2023,"molybdenum, mine",,903,2613,350.0,tonnes (metal content),BGS_WMS
PRK,2023,"iron, pig",,913,,150000.0,tonnes (metric),BGS_WMS
PRK,2023,"lead, refined",,929,,102000.0,tonnes (metric),BGS_WMS
PRK,2023,"zinc, slab",,945,,395000.0,tonnes (metric),BGS_WMS
PRK,2023,"steel, crude",,946,,347000.0,tonnes (metric),BGS_WMS
PRK,2023,"tungsten, mine",,976,2611,1600.0,tonnes (metal content),BGS_WMS
PRK,2023,"zinc, mine",,982,2608,28000.0,tonnes (metal content),BGS_WMS
KOR,2023,"silver, mine",,1995,7106,2670.0,kilograms (metal content),BGS_WMS
KOR,2023,"gallium, primary",,20242,,2.0,tonnes (metric),BGS_WMS
KOR,2023,"indium, refinery",,20243,,100.0,tonnes (metric),BGS_WMS
KOR,2023,bentonite and fuller's earth,Bentonite,596,,8000.0,tonnes (metric),BGS_WMS
KOR,2023,bentonite and fuller's earth,Fuller's earth,597,,3867.0,tonnes (metric),BGS_WMS
KOR,2023,cadmium,,602,,4500.0,tonnes (metric),BGS_WMS
KOR,2023,coal,Anthracite,609,,647000.0,tonnes (metric),BGS_WMS
KOR,2023,diatomite,,642,,120941.0,tonnes (metric),BGS_WMS
KOR,2023,feldspar,,643,,990814.0,tonnes (metric),BGS_WMS
KOR,2023,iron ore,,662,2601,503647.0,tonnes (metric),BGS_WMS
KOR,2023,kaolin,,697,,332179.0,tonnes (metric),BGS_WMS
KOR,2023,mica,,716,,19891.0,tonnes (metric),BGS_WMS
KOR,2023,salt,,760,,242050.0,tonnes (metric),BGS_WMS
KOR,2023,talc,,774,,2900.0,tonnes (metric),BGS_WMS
KOR,2023,titanium minerals,Ilmenite,791,2614,645949.0,tonnes (metric),BGS_WMS
KOR,2023,"copper, smelter",,850,,510000.0,tonnes (metric),BGS_WMS
KOR,2023,ferro-alloys,Ferro-manganese,863,,150000.0,tonnes (metric),BGS_WMS
KOR,2023,ferro-alloys,Ferro-silico-manganese,871,,196000.0,tonnes (metric),BGS_WMS
KOR,2023,ferro-alloys,Other ferro-alloys,877,,4200.0,tonnes (metric),BGS_WMS
KOR,2023,"gold, mine",,883,7108,49.0,kilograms,BGS_WMS
KOR,2023,"lead, mine",,891,2607,240.0,tonnes (metal content),BGS_WMS
KOR,2023,"molybdenum, mine",,903,2613,339.0,tonnes (metal content),BGS_WMS
KOR,2023,"nickel, smelter/refinery",,907,,46500.0,tonnes (metric),BGS_WMS
KOR,2023,"iron, pig",,913,,45200000.0,tonnes (metric),BGS_WMS
KOR,2023,"copper, refined",,928,,604100.0,tonnes (metric),BGS_WMS
KOR,2023,"lead, refined",,929,,776000.0,tonnes (metric),BGS_WMS
KOR,2023,"zinc, slab",,945,,980000.0,tonnes (metric),BGS_WMS
KOR,2023,"steel, crude",,946,,66683000.0,tonnes (metric),BGS_WMS
KOR,2023,talc,Pyrophyllite,958,,304856.0,tonnes (metric),BGS_WMS
KOR,2023,"zinc, mine",,982,2608,807.0,tonnes (metal content),BGS_WMS
BIH,2023,bauxite,,589,2606,548160.0,tonnes (metric),BGS_WMS
BIH,2023,bentonite and fuller's earth,Bentonite,596,,37878.0,tonnes (metric),BGS_WMS
BIH,2023,graphite,,652,,5.0,tonnes (metric),BGS_WMS
BIH,2023,gypsum and plaster,,653,,104125.0,tonnes (metric),BGS_WMS
BIH,2023,iron ore,,662,2601,1238609.0,tonnes (metric),BGS_WMS
BIH,2023,kaolin,,697,,21541.0,tonnes (metric),BGS_WMS
BIH,2023,salt,,760,,1165909.0,tonnes (metric),BGS_WMS
BIH,2023,alumina,,820,,137968.0,tonnes (Al2O3 content),BGS_WMS
BIH,2023,coal,Brown coal & lignite,845,,12791560.0,tonnes (metric),BGS_WMS
BIH,2023,ferro-alloys,Ferro-alloys,859,,6404.0,tonnes (metric),BGS_WMS
BIH,2023,"lead, mine",,891,2607,9303.0,tonnes (metal content),BGS_WMS
BIH,2023,"iron, pig",,913,,569589.0,tonnes (metric),BGS_WMS
BIH,2023,"aluminium, primary",,922,,35600.0,tonnes (metric),BGS_WMS
BIH,2023,"steel, crude",,946,,582054.0,tonnes (metric),BGS_WMS
BIH,2023,"zinc, mine",,982,2608,8000.0,tonnes (metal content),BGS_WMS
UZB,2023,bentonite and fuller's earth,Bentonite,596,,65721.0,tonnes (metric),BGS_WMS
UZB,2023,cadmium,,602,,500.0,tonnes (metric),BGS_WMS
UZB,2023,coal,Bituminous,610,,390900.0,tonnes (metric),BGS_WMS
UZB,2023,coal,Lignite,614,,6128700.0,tonnes (metric),BGS_WMS
UZB,2023,"petroleum, crude",,634,,2000000.0,tonnes (metric),BGS_WMS
UZB,2023,feldspar,,643,,91510.0,tonnes (metric),BGS_WMS
UZB,2023,gypsum and plaster,,653,,1505666.0,tonnes (metric),BGS_WMS
UZB,2023,kaolin,,697,,981292.0,tonnes (metric),BGS_WMS
UZB,2023,phosphate rock,,738,2510,533800.0,tonnes (metric),BGS_WMS
UZB,2023,"platinum group metals, mine",Palladium,743,7110,90.0,kilograms (metal content),BGS_WMS
UZB,2023,salt,,760,,333347.0,tonnes (metric),BGS_WMS
TTO,2023,"petroleum, crude",,634,,2768209.0,tonnes (metric),BGS_WMS
TTO,2023,natural gas,,905,,26738.0,million cubic metres,BGS_WMS
TTO,2023,"iron, pig",,913,,1300000.0,tonnes (metric),BGS_WMS
UZB,2023,"copper, smelter",,850,,153100.0,tonnes (metric),BGS_WMS
IRL,2023,"silver, mine",,1995,7106,998.0,kilograms (metal content),BGS_WMS
IRL,2023,"cement, finished","Cement, finished",2004,,1500000.0,tonnes (metric),BGS_WMS
IRL,2023,"aggregates, primary",Crushed rock,2005,,24023000.0,tonnes (metric),BGS_WMS
IRL,2023,"aggregates, primary",Sand and gravel,2006,,22949000.0,tonnes (metric),BGS_WMS
IRL,2023,gypsum and plaster,,653,,125000.0,tonnes (metric),BGS_WMS
IRL,2023,alumina,,820,,1380333.0,tonnes (Al2O3 content),BGS_WMS
IRL,2023,"lead, mine",,891,2607,7019.0,tonnes (metal content),BGS_WMS
IRL,2023,natural gas,,905,,1131.0,million cubic metres,BGS_WMS
IRL,2023,"lead, refined",,929,,15000.0,tonnes (metric),BGS_WMS
IRL,2023,"zinc, mine",,982,2608,53327.0,tonnes (metal content),BGS_WMS
HRV,2023,cement  clinker,"Cement, clinker",2003,,2300928.0,tonnes (metric),BGS_WMS
HRV,2023,"cement, finished","Cement, finished",2004,,3212625.0,tonnes (metric),BGS_WMS
HRV,2023,"aggregates, primary",Sand and gravel,2006,,4694510.0,tonnes (metric),BGS_WMS
HRV,2023,bauxite,,589,2606,14700.0,tonnes (metric),BGS_WMS
HRV,2023,"petroleum, crude",,634,,517076.0,tonnes (metric),BGS_WMS
HRV,2023,gypsum and plaster,,653,,392397.0,tonnes (metric),BGS_WMS
HRV,2023,salt,,760,,47614.0,tonnes (metric),BGS_WMS
HRV,2023,natural gas,,905,,691.0,million cubic metres,BGS_WMS
HRV,2023,"lead, refined",,929,,5000.0,tonnes (metric),BGS_WMS
HRV,2023,"steel, crude",,946,,212433.0,tonnes (metric),BGS_WMS
UZB,2023,"gold, mine",,883,7108,108365.0,kilograms,BGS_WMS
UZB,2023,"lead, mine",,891,2607,11000.0,tonnes (metal content),BGS_WMS
UZB,2023,"molybdenum, mine",,903,2613,784.0,tonnes (metal content),BGS_WMS
UZB,2023,natural gas,,905,,44200.0,million cubic metres,BGS_WMS
UZB,2023,"copper, refined",,928,,148500.0,tonnes (metric),BGS_WMS
UZB,2023,"lead, refined",,929,,20000.0,tonnes (metric),BGS_WMS
UZB,2023,"zinc, slab",,945,,75440.0,tonnes (metric),BGS_WMS
UZB,2023,"steel, crude",,946,,1000000.0,tonnes (metric),BGS_WMS
UZB,2023,"tellurium, refined",,970,,13.0,tonnes (metric),BGS_WMS
UZB,2023,"tungsten, mine",,976,2611,16.0,tonnes (metal content),BGS_WMS
UZB,2023,uranium,,977,2617,3600.0,tonnes (metal content),BGS_WMS
UZB,2023,vermiculite,,979,,3000.0,tonnes (metric),BGS_WMS
UZB,2023,"zinc, mine",,982,2608,44100.0,tonnes (metal content),BGS_WMS
TJK,2023,"copper, mine",,19941,2603,890.0,tonnes (metal content),BGS_WMS
TJK,2023,"silver, mine",,1995,7106,12000.0,kilograms (metal content),BGS_WMS
USA,2023,sillimanite minerals,Kyanite,1024,,82400.0,tonnes (metric),BGS_WMS
USA,2023,barytes,,1043,,300000.0,tonnes (metric),BGS_WMS
USA,2023,"copper, mine",,19941,2603,1130000.0,tonnes (metal content),BGS_WMS
USA,2023,"nickel, mine",,19951,2604,16429.0,tonnes (metal content),BGS_WMS
USA,2023,"silver, mine",,1995,7106,1020000.0,kilograms (metal content),BGS_WMS
USA,2023,"tin, smelter",,19961,,10300.0,tonnes (metric),BGS_WMS
USA,2023,"sodium carbonate, natural",,2001,,10900000.0,tonnes (metric),BGS_WMS
USA,2023,rare earth oxides,,20238,,24960.0,tonnes (metric),BGS_WMS
USA,2023,rhenium,,20244,,9.0,tonnes (metric),BGS_WMS
USA,2023,helium,Helium,20274,,82.0,million cubic metres,BGS_WMS
USA,2023,lithium minerals,Lithium minerals (Li content),20300,,6000.0,tonnes (metric),BGS_WMS
USA,2023,bauxite,,589,2606,48232.0,tonnes (metric),BGS_WMS
USA,2023,bentonite and fuller's earth,Bentonite,596,,4360000.0,tonnes (metric),BGS_WMS
USA,2023,bentonite and fuller's earth,Fuller's earth,597,,2260000.0,tonnes (metric),BGS_WMS
USA,2023,bromine,,601,,225000000.0,kilograms,BGS_WMS
USA,2023,cadmium,,602,,375.0,tonnes (metric),BGS_WMS
USA,2023,coal,Anthracite,609,,2646221.0,tonnes (metric),BGS_WMS
USA,2023,coal,Bituminous,610,,238672664.0,tonnes (metric),BGS_WMS
USA,2023,coal,Lignite,614,,37082260.0,tonnes (metric),BGS_WMS
USA,2023,"petroleum, crude",,634,,874105820.0,tonnes (metric),BGS_WMS
USA,2023,diatomite,,642,,849000.0,tonnes (metric),BGS_WMS
USA,2023,feldspar,,643,,450000.0,tonnes (metric),BGS_WMS
USA,2023,gypsum and plaster,,653,,21500000.0,tonnes (metric),BGS_WMS
USA,2023,iodine,,659,,1600000.0,kilograms,BGS_WMS
USA,2023,iron ore,,662,2601,44700000.0,tonnes (metric),BGS_WMS
USA,2023,kaolin,,697,,4560000.0,tonnes (metric),BGS_WMS
USA,2023,mercury,,715,,40.0,kilograms,BGS_WMS
USA,2023,mica,,716,,37000.0,tonnes (metric),BGS_WMS
USA,2023,phosphate rock,,738,2510,19600000.0,tonnes (metric),BGS_WMS
USA,2023,"platinum group metals, mine",Palladium,743,7110,10233.0,kilograms (metal content),BGS_WMS
USA,2023,"platinum group metals, mine",Platinum,744,7110,3057.0,kilograms (metal content),BGS_WMS
USA,2023,talc,,774,,508000.0,tonnes (metric),BGS_WMS
USA,2023,titanium minerals,,798,2614,300000.0,tonnes (metric),BGS_WMS
USA,2023,alumina,,820,,850000.0,tonnes (Al2O3 content),BGS_WMS
USA,2023,beryl,,833,,4590.0,tonnes (metric),BGS_WMS
USA,2023,borates,,835,,1300000.0,tonnes (metric),BGS_WMS
USA,2023,coal,Sub-bituminous,847,,245918739.0,tonnes (metric),BGS_WMS
USA,2023,"cobalt, mine",,848,2605,500.0,tonnes (metal content),BGS_WMS
USA,2023,"copper, smelter",,850,,378000.0,tonnes (metric),BGS_WMS
USA,2023,ferro-alloys,Ferro-Alloys (Ferro-silicon & silicon metal),8721,,300000.0,tonnes (metric),BGS_WMS
USA,2023,germanium metal,,882,,6.0,tonnes (metric),BGS_WMS
USA,2023,"gold, mine",,883,7108,170000.0,kilograms,BGS_WMS
USA,2023,"lead, mine",,891,2607,263000.0,tonnes (metal content),BGS_WMS
USA,2023,"molybdenum, mine",,903,2613,34000.0,tonnes (metal content),BGS_WMS
USA,2023,natural gas,,905,,1069832.0,million cubic metres,BGS_WMS
USA,2023,perlite,,908,,410000.0,tonnes (metric),BGS_WMS
USA,2023,"iron, pig",,913,,27980000.0,tonnes (metric),BGS_WMS
USA,2023,potash,Potassic salts,921,,390000.0,tonnes (K2O content),BGS_WMS
USA,2023,"aluminium, primary",,922,,735000.0,tonnes (metric),BGS_WMS
USA,2023,"magnesium metal, primary",,923,,500.0,tonnes (metric),BGS_WMS
USA,2023,"copper, refined",,928,,881900.0,tonnes (metric),BGS_WMS
USA,2023,"lead, refined",,929,,1010000.0,tonnes (metric),BGS_WMS
USA,2023,salt,Evaporated salt,933,,7810000.0,tonnes (metric),BGS_WMS
USA,2023,salt,Rock salt,935,,14600000.0,tonnes (metric),BGS_WMS
USA,2023,salt,Salt in brine,937,,17400000.0,tonnes (metric),BGS_WMS
USA,2023,"selenium, refined",,939,,85.0,tonnes (metric),BGS_WMS
USA,2023,"zinc, slab",,945,,220000.0,tonnes (metric),BGS_WMS
USA,2023,"steel, crude",,946,,81392200.0,tonnes (metric),BGS_WMS
USA,2023,"tellurium, refined",,970,,20.0,tonnes (metric),BGS_WMS
USA,2023,uranium,,977,2617,19.0,tonnes (metal content),BGS_WMS
USA,2023,vermiculite,,979,,100000.0,tonnes (metric),BGS_WMS
USA,2023,wollastonite,,981,,50000.0,tonnes (metric),BGS_WMS
USA,2023,"zinc, mine",,982,2608,767000.0,tonnes (metal content),BGS_WMS
USA,2023,zirconium minerals,,9961,2615,40000.0,tonnes (metric),BGS_WMS
TJK,2023,coal,Anthracite,609,,65400.0,tonnes (metric),BGS_WMS
TJK,2023,coal,Bituminous,610,,1888400.0,tonnes (metric),BGS_WMS
TJK,2023,coal,Lignite,614,,130415.0,tonnes (metric),BGS_WMS
TJK,2023,"petroleum, crude",,634,,18009.0,tonnes (metric),BGS_WMS
TJK,2023,gypsum and plaster,,653,,15424.0,tonnes (metric),BGS_WMS
TJK,2023,mercury,,715,,470000.0,kilograms,BGS_WMS
TJK,2023,salt,,760,,44171.0,tonnes (metric),BGS_WMS
TJK,2023,"antimony, mine",,821,2617,31721.0,tonnes (metal content),BGS_WMS
TJK,2023,"gold, mine",,883,7108,9220.0,kilograms,BGS_WMS
TJK,2023,"lead, mine",,891,2607,37809.0,tonnes (metal content),BGS_WMS
SRB,2023,"copper, mine",,19941,2603,238909.0,tonnes (metal content),BGS_WMS
SRB,2023,"silver, mine",,1995,7106,12000.0,kilograms (metal content),BGS_WMS
SRB,2023,cement  clinker,"Cement, clinker",2003,,1877108.0,tonnes (metric),BGS_WMS
SRB,2023,"cement, finished","Cement, finished",2004,,2667000.0,tonnes (metric),BGS_WMS
SRB,2023,"aggregates, primary",Crushed rock,2005,,11327000.0,tonnes (metric),BGS_WMS
SRB,2023,coal,Bituminous,610,,66000.0,tonnes (metric),BGS_WMS
SRB,2023,coal,Brown coal,612,,237000.0,tonnes (metric),BGS_WMS
SRB,2023,coal,Lignite,614,,31631000.0,tonnes (metric),BGS_WMS
SRB,2023,"petroleum, crude",,634,,810000.0,tonnes (metric),BGS_WMS
SRB,2023,feldspar,,643,,20000.0,tonnes (metric),BGS_WMS
SRB,2023,kaolin,,697,,275000.0,tonnes (metric),BGS_WMS
SRB,2023,"platinum group metals, mine",Palladium,743,7110,100.0,kilograms (metal content),BGS_WMS
SRB,2023,"platinum group metals, mine",Platinum,744,7110,10.0,kilograms (metal content),BGS_WMS
SRB,2023,salt,,760,,7824.0,tonnes (metric),BGS_WMS
SRB,2023,"copper, smelter",,850,,30000.0,tonnes (metric),BGS_WMS
SRB,2023,"gold, mine",,883,7108,6944.0,kilograms,BGS_WMS
SRB,2023,"lead, mine",,891,2607,7200.0,tonnes (metal content),BGS_WMS
SRB,2023,natural gas,,905,,353.0,million cubic metres,BGS_WMS
SRB,2023,"iron, pig",,913,,2603165.0,tonnes (metric),BGS_WMS
SRB,2023,"copper, refined",,928,,74163.0,tonnes (metric),BGS_WMS
SRB,2023,"lead, refined",,929,,16000.0,tonnes (metric),BGS_WMS
SRB,2023,"selenium, refined",,939,,10.0,tonnes (metric),BGS_WMS
SRB,2023,"steel, crude",,946,,1454000.0,tonnes (metric),BGS_WMS
SRB,2023,"zinc, mine",,982,2608,10000.0,tonnes (metal content),BGS_WMS
MNE,2023,"aggregates, primary",Crushed rock,2005,,231016.0,tonnes (metric),BGS_WMS
MNE,2023,"aggregates, primary",Sand and gravel,2006,,199000.0,tonnes (metric),BGS_WMS
MNE,2023,bauxite,,589,2606,526523.0,tonnes (metric),BGS_WMS
MNE,2023,coal,Lignite,614,,1862200.0,tonnes (metric),BGS_WMS
MNE,2023,"lead, mine",,891,2607,3714.0,tonnes (metal content),BGS_WMS
MNE,2023,"aluminium, primary",,922,,21778.0,tonnes (metric),BGS_WMS
MNE,2023,salt,Sea salt,938,,10000.0,tonnes (metric),BGS_WMS
MNE,2023,"zinc, mine",,982,2608,7638.0,tonnes (metal content),BGS_WMS
TJK,2023,"aluminium, primary",,922,,66649.0,tonnes (metric),BGS_WMS
TJK,2023,"zinc, mine",,982,2608,45071.0,tonnes (metal content),BGS_WMS
SUR,2023,"petroleum, crude",,634,,1011453.0,tonnes (metric),BGS_WMS
SUR,2023,"gold, mine",,883,7108,17588.0,kilograms,BGS_WMS
RUS,2023,"platinum group metals, mine",Rhodium,1021,7110,2300.0,kilograms (metal content),BGS_WMS
RUS,2023,barytes,,1043,,250000.0,tonnes (metric),BGS_WMS
RUS,2023,"copper, mine",,19941,2603,896800.0,tonnes (metal content),BGS_WMS
RUS,2023,"nickel, mine",,19951,2604,256320.0,tonnes (metal content),BGS_WMS
RUS,2023,"silver, mine",,1995,7106,1479000.0,kilograms (metal content),BGS_WMS
RUS,2023,"tin, smelter",,19961,,2800.0,tonnes (metric),BGS_WMS
RUS,2023,rare earth oxides,,20238,,1964.0,tonnes (metric),BGS_WMS
RUS,2023,"gallium, primary",,20242,,15.0,tonnes (metric),BGS_WMS
RUS,2023,"indium, refinery",,20243,,7.0,tonnes (metric),BGS_WMS
RUS,2023,rhenium,,20244,,2.0,tonnes (metric),BGS_WMS
RUS,2023,helium,Helium,20274,,6.0,million cubic metres,BGS_WMS
RUS,2023,tantalum and niobium minerals,Tantalum & Niobium (Nb content),20303,2615,362.0,tonnes (metric),BGS_WMS
RUS,2023,tantalum and niobium minerals,Tantalum & Niobium (Ta content),20304,2615,29.0,tonnes (metric),BGS_WMS
RUS,2023,"platinum group metals, mine",Ruthenium,2031,7110,300.0,kilograms (metal content),BGS_WMS
RUS,2023,"platinum group metals, mine",Iridium,2055,7110,200.0,kilograms (metal content),BGS_WMS
RUS,2023,bauxite,,589,2606,7031000.0,tonnes (metric),BGS_WMS
RUS,2023,bentonite and fuller's earth,Bentonite,596,,50000.0,tonnes (metric),BGS_WMS
RUS,2023,bromine,,601,,500000.0,kilograms,BGS_WMS
RUS,2023,cadmium,,602,,1500.0,tonnes (metric),BGS_WMS
RUS,2023,chromium ores and concentrates,,607,2610,616000.0,tonnes (metric),BGS_WMS
RUS,2023,coal,Coal,613,,430000000.0,tonnes (metric),BGS_WMS
RUS,2023,"cobalt, refined",,617,,1800.0,tonnes (metric),BGS_WMS
RUS,2023,"petroleum, crude",,634,,541600000.0,tonnes (metric),BGS_WMS
RUS,2023,diatomite,,642,,50000.0,tonnes (metric),BGS_WMS
RUS,2023,feldspar,,643,,300000.0,tonnes (metric),BGS_WMS
RUS,2023,fluorspar,,644,,56100.0,tonnes (metric),BGS_WMS
RUS,2023,graphite,,652,,24100.0,tonnes (metric),BGS_WMS
RUS,2023,gypsum and plaster,,653,,4100000.0,tonnes (metric),BGS_WMS
RUS,2023,iodine,,659,,3000.0,kilograms,BGS_WMS
RUS,2023,iron ore,,662,2601,90800000.0,tonnes (metric),BGS_WMS
RUS,2023,kaolin,,697,,1550000.0,tonnes (metric),BGS_WMS
RUS,2023,magnesite,,712,,2600000.0,tonnes (metric),BGS_WMS
RUS,2023,mercury,,715,,32000.0,kilograms,BGS_WMS
RUS,2023,mica,,716,,4500.0,tonnes (metric),BGS_WMS
RUS,2023,phosphate rock,,738,2510,14300000.0,tonnes (metric),BGS_WMS
RUS,2023,"platinum group metals, mine",Palladium,743,7110,83721.0,kilograms (metal content),BGS_WMS
RUS,2023,"platinum group metals, mine",Platinum,744,7110,20650.0,kilograms (metal content),BGS_WMS
RUS,2023,potash,Chloride,748,,7102000.0,tonnes (K2O content),BGS_WMS
RUS,2023,salt,,760,,5569000.0,tonnes (metric),BGS_WMS
RUS,2023,talc,,774,,50000.0,tonnes (metric),BGS_WMS
RUS,2023,titanium minerals,Ilmenite,791,2614,1603.0,tonnes (metric),BGS_WMS
RUS,2023,alumina,,820,,3022000.0,tonnes (Al2O3 content),BGS_WMS
RUS,2023,"antimony, mine",,821,2617,30000.0,tonnes (metal content),BGS_WMS
RUS,2023,asbestos,,822,,600000.0,tonnes (metric),BGS_WMS
RUS,2023,"bismuth, mine",,834,2617,45.0,tonnes (metal content),BGS_WMS
RUS,2023,borates,,835,,80000.0,tonnes (metric),BGS_WMS
RUS,2023,"cobalt, mine",,848,2605,8200.0,tonnes (metal content),BGS_WMS
RUS,2023,"copper, smelter",,850,,981900.0,tonnes (metric),BGS_WMS
RUS,2023,diamond,,853,7102,37316754.0,Carats,BGS_WMS
RUS,2023,ferro-alloys,Ferro-chrome,861,,280000.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-manganese,863,,172000.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-molybdenum,864,,2899.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-nickel,865,,20000.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-silico-chrome,869,,4200.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-silico-manganese,871,,527000.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-silicon,872,,728423.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Ferro-vanadium,876,,8500.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Other ferro-alloys,877,,34000.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Silicon metal,878,,50900.0,tonnes (metric),BGS_WMS
RUS,2023,ferro-alloys,Spiegeleisen,879,,7000.0,tonnes (metric),BGS_WMS
RUS,2023,germanium metal,,882,,5.0,tonnes (metric),BGS_WMS
RUS,2023,"gold, mine",,883,7108,305200.0,kilograms,BGS_WMS
RUS,2023,"lead, mine",,891,2607,248400.0,tonnes (metal content),BGS_WMS
RUS,2023,manganese ore,,898,2602,145000.0,tonnes (metric),BGS_WMS
