iso3_o	iso3_d	emp	pi	txc	revt	t_at
DEU	XKX	151.0	1618000.0	173000.0	44306000.0	11414000.0
DEU	ZAF	55197.0	879337000.0	189492000.0	15364676000.0	6094618000.0
DEU	ZMB	291.0	-1927000.0	1121000.0	26138000.0	26079000.0
DEU	ZWE	249.0	9894000.0	2306000.0	42375000.0	20272000.0
DNK	ARE	2253.0	48262466.3958	-4109340.93	1783368515.979	81933812.961
DNK	ARG	3034.0	48340410.09	27382158.954	703772500.903	205577343.366
DNK	AUS	16149.0	337322874.418	56814939.556	4944076777.703	1095977040.593
DNK	AUT	9910.0	63030114.724	23938710.741	1577124455.943	81632357.147
DNK	AZE	361.0	80222276.734	-4938996.799	135703623.321	12123075.628
DNK	BEL	11436.0	139871532.669	14131747.023	2020703735.783	797601579.495
DNK	BGD	711.0	16921089.532	-5680966.321	109161875.306	43695009.747
DNK	BGR	1232.0	18729715.714	2154359.572	212988003.166	147974681.308
DNK	BHR	746.0	28882991.872	0.0	110397344.097	33710384.666
DNK	BIH	254.0	2379713.462	-153976.516	49992873.943	4467436.112
DNK	BLR	907.0	17817338.428	3437321.619	92877947.961	17160713.522
DNK	BRA	14439.0	131222651.455	-5176445.91	2352419524.238	992032899.77
DNK	BWA	55.0	2805842.033	1253625.16	34679858.153	911160.148
DNK	CAN	7901.0	23441931.631	69820067.06	2833807721.726	682331221.918
DNK	CHE	16621.0	1764633427.3062	135099809.933	3359850855.305	891577657.542
DNK	CHL	18115.0	-94432189.994	58091953.879	2757249895.586	323105637.29
DNK	CHN	65231.0	1139251086.459	196697768.218	8390541000.596	3903957825.33
DNK	COL	3567.0	23473543.474	8344303.378	296707746.896	127158688.35
DNK	CRI	750.0	-63803598.076	-2441343.153	222564823.065	158219236.962
DNK	CYP	132.0	4984570.692	780788.866	885494182.627	2285906.831
DNK	CZE	9968.0	83886020.551	10634480.401	1123661570.436	679030655.929
DNK	DEU	56745.0	1017587255.024	194977256.465	25620484724.627	11669360130.131
DNK	DNK	228086.0	19889948159.425503	4057755203.453	164587297881.7	105222643871.83
DNK	DOM	2097.0	7250522.787	-278648.814	20382610.687	63555297.75
DNK	DZA	617.0	120892733.409	-69840987.088	469892596.205	43597530.288
DNK	ECU	502.0	24551533.631	3910520.652	124942247.749	41257191.596
DNK	EGY	3199.0	82252626.229	3859776.572	544749446.575	449934548.938
DNK	ESP	39752.0	70921969.359	48662450.63	4359158872.747	1143025235.031
DNK	EST	2879.0	48133519.829	1096077.567	795372586.317	223320732.244
DNK	ETH	15.0	1825203.623	766609.083	4105283.67	33130.0
DNK	FIN	17809.0	418053197.96	-8323207.241	6049293045.716	853856792.833
DNK	FJT	1064402.0	17579418881.801598	1726953436.763	210317262996.79	97012562072.219
DNK	FRA	39653.0	423630545.814	134043210.257	7537595968.041	1629864547.292
DNK	FRO	144.0	7945380.802	95055.935	21520265.825	41899680.075
DNK	GBR	68770.0	1592533187.094	2965544.42	16685041418.478	22309652955.172
DNK	GEO	901.0	28998461.604	-3966497.0	54347928.33	104420373.371
DNK	GGY	1.0	-261497.732	7114279.623	222404.389	0.0
DNK	GHA	631.0	168205335.913	-27731703.757	309585721.324	209554007.978
DNK	GIB	115.0	21479029.578900002	268655.014	17670376.434	19471685.014
DNK	GRC	1162.0	24548382.979	8113597.169	667356418.806	174607407.589
DNK	GRL	1894.0	54496011.425	23727746.371	87475914.814	167851151.231
DNK	HKG	17018.0	204057070.812	15188124.598	1528924666.042	2033541371.072
DNK	HND	1261.0	7331949.761	-67703.866	4224229.62	32096008.089
DNK	HRV	1505.0	28222492.504	2951714.455	252053210.674	110970958.849
DNK	HUN	13932.0	116963226.0909	15744825.515	521099752.556	978283204.119
DNK	IDN	66097.0	71677273.95	11371734.894	581275270.638	207530917.331
DNK	IND	86162.0	163139568.68	39718123.073	3933006503.0	1157730849.887
DNK	IRL	4814.0	277740255.0888	36724121.361	603768132.538	116620712.034
DNK	IRN	244.0	-6306096.933	248039.879	121927882.629	34462119.705
DNK	IRQ	34.0	4286456.612	10223.918	10462987.864	347898.091
DNK	ISL	961.0	43367067.389	6745375.837	211881560.624	1257651808.707
DNK	ISR	7694.0	9367992.506	-1005430.5	502429050.146	27836206.818
DNK	ITA	8649.0	252768489.373	64346152.452	4384651025.961	760254080.329
DNK	JOR	1237.0	45677590.09	-1537420.793	254966449.885	57895483.467
DNK	JPN	3188.0	108413145.282	36555331.403	1817134508.998	168106271.458
DNK	KAZ	595.0	72004031.54	25674635.396	382243300.442	43548728.939
DNK	KEN	292.0	-851987.939	3442927.662	82683764.966	9189824.047
DNK	KHM	1573.0	-2409283.975	10373233.821	114430760.241	234285342.659
DNK	KOR	1440.0	50969851.301	11206609.256	667046703.871	50649581.78
DNK	KWT	229.0	8748322.046	-39025.798	79087249.572	28881801.54
DNK	LBN	411.0	16926257.861	405445.282	94791078.585	8909141.694
DNK	LKA	1175.0	17557631.453	-2140901.763	28337890.818	42652853.379
DNK	LTU	5395.0	38006263.465	-848307.32	470788494.149	384415891.172
DNK	LUX	496.0	17385033.7575	-9424214.652	222957574.682	118653219.507
DNK	LVA	1108.0	17408085.304	903816.881	329830216.098	101445869.677
DNK	MAC	70.0	236402.0172	88683.58	22594178.866	3156938.38
DNK	MAR	1202.0	-34767296.419	3274714.347	78905133.106	645428988.893
DNK	MEX	20359.0	85558436.233	33686074.165	2218343438.114	1012022559.622
DNK	MKD	14.0	149778.479	15529.995	12372080.032	1380.289
DNK	MOZ	148.0	-243996.332	3113564.008	26263639.575	900831.725
DNK	MUS	63.0	-999146.097	-4665603.994	3377080.574	242587.873
DNK	MYS	6727.0	114080711.132	21440621.015	683779370.147	544571903.324
DNK	NAM	14.0	-212630.497	141771.036	369939.519	19030.0
DNK	NGA	1090.0	158711564.2	-33934481.26	367406208.281	116996033.754
DNK	NIC	473.0	2247258.06	109146.267	3819700.228	6814139.49
DNK	NLD	14810.0	281018122.5375	16611237.483	5103680893.41	2987757930.513
DNK	NOR	23502.0	1223893025.334	-26908486.197	10384411935.815	1644509788.258
DNK	NZL	1581.0	12536695.998	1482892.558	260696920.0	25626110.982
DNK	OAF	3112.0	121394464.97109999	-33865706.193	384105790.471	263262629.812
DNK	OAM	511.0	-18390307.76	-819661.376	63172623.768	190432574.969
DNK	OAS	4199.0	215386175.45819998	50116610.185	686292828.766	244203731.104
DNK	OMN	934.0	15406058.348	-1781538.533	111691759.031	102819908.635
DNK	OTE	32.0	2123163.0075499997	249029.67	127431086.883	1137078.934
DNK	PAK	441.0	19597413.343	-1613031.665	92466091.086	2372670.3
DNK	PAN	595.0	18775147.44	-2015524.71	207237643.702	29118841.677
DNK	PER	2387.0	81112917.241	14020001.252	1013403835.361	230717332.795
DNK	PHL	14405.0	19167569.12	1119852.821	198074062.082	56416767.778
DNK	PNG	55.0	2588193.392	-787469.0	17332295.517	106336.48
DNK	POL	41551.0	298891824.752	36837976.739	4818318566.713	2180372831.918
DNK	PRI	8.0	675418.6638000001	451702.595	8475155.15	49248.42
DNK	PRT	8132.0	1545526.153	76555.238	331029712.518	126864779.526
DNK	QAT	425.0	20281059.25	110871.182	106976398.369	38611423.909
DNK	ROU	3663.0	8117553.375	3350127.669	430497932.653	127549699.704
DNK	RUS	17532.0	430041949.922	68683689.236	3277557668.185	1193912816.417
DNK	SAU	1699.0	15421961.868	706656.577	396578004.789	164153115.354
DNK	SEN	255.0	1787865.602	-1033541.63	34198828.284	9401072.783
DNK	SGP	12834.0	922761283.5936	-3344615.255	5356117833.733	8137057290.402
DNK	SRB	1573.0	18568924.862	1776935.822	180541471.067	120085794.41
DNK	SVK	6419.0	50441037.736	8521615.759	329613492.555	165689630.587
DNK	SVN	1894.0	22700676.37	2684859.765	178799557.513	49870950.925
DNK	SWE	33120.0	1284723153.321	-95455568.241	14562063627.089	3665910396.219
DNK	THA	52707.0	151520498.148	4413652.999	744319390.838	408024734.412
DNK	TUN	354.0	-6978120.807	1345641.556	95305863.446	2086195.072
DNK	TUR	43495.0	119469964.548	-12722555.158	1465480140.853	783079849.941
DNK	TWN	4165.0	16777140.815	4063108.848	339834997.831	206005702.483
DNK	TZA	47.0	-1498166.394	-378511.854	8291348.285	1853163.808
DNK	UGA	97.0	1225277.31	-82889.037	20355024.678	591935.488
DNK	UKR	2682.0	105326739.989	15680513.282	499405635.358	88363047.85
DNK	URY	2357.0	16190308.17	12786864.621	98943219.93	23663060.724
DNK	USA	68297.0	2528833278.763	384238490.258	37661946522.652	13478413929.448
DNK	VEN	317.0	-8099344.941	-3054.411	934282.176	67.0
DNK	VGB	166.0	815717.9781000001	-2387046.129	41374008.163	118500974.0
DNK	VNM	7065.0	34480740.37	-145642.799	259351162.495	163154474.778
DNK	ZAF	10516.0	232192050.282	85517290.041	2418734467.67	254951549.952
DNK	ZMB	65.0	220776.077	9925.996	10427658.14	1606735.789
DNK	ZWE	75.0	1492588.506	84026.06	8217563.258	414639.812
ESP	ABW	1097.0	30272495.974	2383488.278	56448393.187	167803145.195
ESP	AGO	1548.0	-85474547.18	-34093569.178	571813474.707	406908461.488
ESP	AND	258.0	-134510918.696	427309.062	53843220.276	39368607.325
ESP	ARE	1665.0	39414686.053500004	-296758.05	1227425700.946	13190979.376
ESP	ARG	84668.0	2635387189.209	634188433.871	15516601367.382	17395139012.832
ESP	AUS	34703.0	915643904.493	23135421.101	11824964161.816	1713427701.647
ESP	AUT	3780.0	43395962.282	40502088.535	879755353.522	153807446.879
ESP	AZE	2.0	573463.251	0.0	12886905.538	47755.683
ESP	BEL	4831.0	337673487.874	51352756.17	1277355945.302	404386004.229
ESP	BGD	59.0	29400556.11	29220672.499	6924664.723	1181708.308
ESP	BGR	1530.0	-31674447.005	1681140.568	136737569.587	73326494.148
ESP	BHR	82.0	-1808093.995	-200050.441	5752218.726	1851012.693
ESP	BHS	414.0	54534284.5644	0.0	307885824.676	460573790.047
ESP	BOL	2746.0	115288438.102	-580116.18	672481985.586	1061672045.288
ESP	BRA	194985.0	5625155516.372	1218174848.773	46055444569.266	26298803421.792
ESP	BRB	1.0	-124214951.767	1771246.151	3615966.669	403267494.323
ESP	CAN	7686.0	-224674220.715	15105256.867	4205458598.339	4816744870.865
ESP	CHE	3366.0	621178145.5977	84497617.851	2823700664.751	551230846.319
ESP	CHL	70742.0	2720842663.995	397821416.579	15120790938.116	10767294289.506
ESP	CHN	28459.0	347543329.812	89690131.788	4594752393.719	1737800718.097
ESP	CIV	57.0	524503.578	281843.183	7910867.43	2002554.958
ESP	CMR	25.0	-1007867.885	-164966.531	2932425.768	648610.809
ESP	COG	3.0	38100.525	35744.556	0.0	83088.58
ESP	COL	62400.0	477520469.74	178207615.071	5717142959.314	2838644583.656
ESP	CPV	2376.0	33765521.777	5302625.893	37311307.346	279862639.613
ESP	CRI	4278.0	85098963.205	9265488.823	487471943.962	325603088.869
ESP	CUB	820.0	14827784.787	2299765.611	108229788.563	33809213.994
ESP	CYM	7.0	585687943.8594	0.0	571689692.819	7482372.084
ESP	CYP	119.0	32411872.4292	3266708.907	24811896.208	24138193.055
ESP	CZE	9680.0	19482886.56	8702401.132	1450630236.24	586707987.977
ESP	DEU	49496.0	1131080309.34	312488773.105	20383185439.722	8496480691.929
ESP	DNK	1376.0	98318427.786	8880130.176	545978596.557	92608763.683
ESP	DOM	30590.0	126068788.524	28530744.254	891164766.517	1741255675.467
ESP	DZA	2995.0	110079055.028	47290923.724	661068732.659	1244405553.436
ESP	ECU	7614.0	374815672.268	185371016.156	1855376246.718	693080435.153
ESP	EGY	1866.0	-15524893.813	1296383.916	99560137.505	627126786.529
ESP	ESP	1206758.0	21734038250.2113	6023064034.09	368570392830.86	504540881971.77
ESP	FIN	1088.0	75744613.734	15903100.45	516746070.07	91270805.599
ESP	FJT	1544128.0	49001507000.54099	10235504061.915	398227113207.99	267394623649.22
ESP	FRA	45112.0	1990134204.658	164614067.076	14933776111.718	8394600087.491
ESP	GAB	33.0	-81083992.302	28313.681	-353792.644	10460003.909
ESP	GBR	129714.0	6395233540.25	1153055814.572	50318248336.266	36277882839.399
ESP	GHA	972.0	-8270004.991	2914902.625	206805439.71	74330906.095
ESP	GIB	87.0	-29518491.787	139047.55	36622553.213	3437246.104
ESP	GIN	173.0	-6548032.789	9181.529	20271131.422	18699186.538
ESP	GNQ	10.0	65752.454	0.0	9477842.535	3264212.398
ESP	GRC	4434.0	74313391.805	22281856.469	753483486.876	330733887.259
ESP	GTM	4392.0	26251125.555	5958374.326	494563736.421	74337858.916
ESP	HKG	4810.0	219899070.9711	40125390.205	1986566882.278	170353737.971
ESP	HND	479.0	10955443.526	1663985.925	156057993.871	23566479.352
ESP	HRV	1701.0	10040165.56	2500956.966	207536375.539	126949455.101
ESP	HUN	2687.0	17570370.3462	3486614.115	406127533.52	329322909.623
ESP	IDN	11795.0	397734346.422	226419159.466	1676645626.416	1510316064.117
ESP	IND	21748.0	-36448786.932	-104418739.017	1838716520.526	877866674.095
ESP	IRL	7423.0	1160528921.9091	165660283.366	6017093342.11	4629411052.443
ESP	ISR	354.0	-11112927.171	-2765093.309	118397677.75	26310267.131
ESP	ITA	21539.0	657453167.689	131244509.68	8686168820.687	5723620474.594
ESP	JAM	5653.0	28108994.793	6971349.208	95735952.518	582145180.659
ESP	JOR	83.0	1829592.076	1384560.681	85788165.515	403328.859
ESP	JPN	4427.0	87625321.259	29834512.568	1220162653.101	326882771.852
ESP	KAZ	1001.0	19234097.768	4939059.684	134492711.669	33888354.195
ESP	KEN	215.0	17653392.972	9264044.699	41699568.225	1162644.766
ESP	KOR	1891.0	38101265.238	6053211.767	633469626.468	322153946.725
ESP	KWT	1270.0	51805408.776	-4124893.629	155047990.232	10572849.187
ESP	LBR	126.0	-20193253.86	-349254.443	25404449.559	15588881.227
ESP	LTU	445.0	5994262.741	293189.238	74876293.586	31770422.039
ESP	LUX	471.0	270001426.0113	10555599.376	873726508.164	156441301.972
ESP	LVA	13.0	1285297.914	123189.853	-4185717.249	1681827.771
ESP	MAR	4875.0	268807354.564	15769023.784	633102707.237	370536181.029
ESP	MEX	147811.0	5984738708.333	1981475096.258	27899695005.065	17744362414.228
ESP	MLT	358.0	206145098.74080002	7245037.794	921051339.475	122429030.882
ESP	MNE	209.0	1335794.665	75210.635	19487403.735	13811107.193
ESP	MOZ	1015.0	-531503.983	71245.658	11203363.63	47271004.774
ESP	MRT	120.0	2373700.327	569467.288	30260471.568	2781427.954
ESP	MUS	424.0	5838359.775300001	13081.217	8543041.785	54419407.996
ESP	MYS	2103.0	67599234.973	2625847.675	957931737.962	1321031545.296
ESP	NAM	2536.0	-2811057.392	76913.706	15152985.991	48637627.335
ESP	NGA	366.0	8018051.299	505162.278	93174458.543	50558392.871
ESP	NIC	2690.0	34580816.573	16288171.378	295601272.613	252200788.73
ESP	NLD	7138.0	876544368.0993	283692998.368	2974308289.451	1521936030.373
ESP	NOR	2963.0	649264158.681	65939121.07	1902018998.956	932102408.346
ESP	NZL	3046.0	29138201.407	3302535.351	871813797.63	38416271.259
ESP	OAF	540.0	705029969.23495	525213677.685	656598798.552	449469731.236
ESP	OAM	496.0	65324342.92895	3966535.763	272639860.139	2418888.678
ESP	OAS	902.0	-1506795.531	-27494748.599	248614579.865	234150071.355
ESP	OMN	1348.0	-37145407.944	-199172.901	244283228.533	3439459.32
ESP	OTE	2205.0	45635795.64564999	3293216.603	410657492.276	260140553.023
ESP	PAN	6391.0	108598102.121	23112720.138	1690499323.644	1244228112.11
ESP	PER	72277.0	880121620.962	297244246.259	11677555575.817	5924725972.862
ESP	PHL	50902.0	696823299.92	83084833.124	2722562309.0	5548815099.179
ESP	PNG	261.0	-13973558.403	-4485352.481	38926807.227	83427167.945
ESP	POL	37267.0	882916565.03	302816097.787	8008145013.605	2921508190.282
ESP	PRI	2146.0	65554206.615899995	10580329.859	1290722693.919	1553060095.764
ESP	PRT	58520.0	2262185683.359	120475775.964	13240948394.505	5934981332.798
ESP	PRY	3114.0	63494690.765	2127393.657	395854710.198	139048337.099
ESP	QAT	1117.0	211446257.382	1473623.84	161479116.491	4295547.019
ESP	ROU	6804.0	8596542.978	19967806.758	857602971.335	306566517.369
ESP	RUS	15866.0	188727258.529	45829779.106	1912107209.023	494434120.493
ESP	SAU	5351.0	93340429.875	5758507.582	2492594889.589	37758432.443
ESP	SEN	148.0	-1789425.513	-1479758.877	17070148.411	7410255.525
ESP	SGP	2973.0	51484128.6168	13397067.472	4553859498.705	330079411.425
ESP	SLV	744.0	15395297.805	1690237.995	242184322.294	39694853.167
ESP	SRB	752.0	6060436.812	947647.366	76983402.006	30641296.44
ESP	SVK	2207.0	8299333.432	5518987.741	566994566.129	181377890.808
ESP	SVN	443.0	6171046.742	595940.679	61291548.66	8020069.753
ESP	SWE	2262.0	129768258.752	24935695.802	625436770.963	131450228.169
ESP	THA	1742.0	9512533.6	2346633.794	355542044.238	77941767.98
ESP	TTO	40.0	-2301881.446	11530.859	724365.896	19001982.243
ESP	TUN	174.0	-9864070.976	-354517.472	78572954.135	30709523.27
ESP	TUR	37239.0	1555379317.763	508547857.401	8077824377.886	2871450596.332
ESP	TWN	3809.0	105546357.416	12119436.141	1110488884.522	675866936.699
ESP	TZA	277.0	3104213.432	1603749.914	4867914.728	26304340.136
ESP	UGA	45.0	3225050.636	1540728.569	4632186.127	345130.114
ESP	UKR	1529.0	31724400.412	5784040.356	173219174.097	43820823.526
ESP	URY	10707.0	881411312.111	68807115.674	2650934952.19	1391298509.75
ESP	USA	115399.0	7327369168.978	503280447.105	59492588763.993	66523660477.564
ESP	UZB	57.0	41327795.409	10723708.674	201634974.943	42839509.814
ESP	VEN	26210.0	-811431460.509	3690834.256	5762289563.806	2218100374.909
ESP	VGB	0.0	88719675.5646	0.0	34923497.763	1616173.806
ESP	VNM	229.0	19533474.053	28024390.16	192039295.22	414401499.063
ESP	ZAF	5511.0	-106069755.492	13755278.803	1069597309.692	1024439028.268
FIN	FIN	164085.0	10772387694.707602	1776207088.971	110775801854.99	43398154279.22
FIN	FJT	432320.0	9315892178.285398	2856298646.416	143829511256.2	52055394334.498
FRA	ARG	52257.0	135396949.0	270204577.0	10876326709.0	3268644272.0
FRA	AUS	61531.0	652849886.0	401817007.0	24589632000.0	13542029203.0
FRA	AUT	22010.0	486631780.0	86925807.0	6762513686.0	1390146512.0
FRA	BEL	127832.0	2249288698.0	1571718969.0	67943068430.0	21273659978.0
FRA	BFA	3114.0	153176074.0	37654435.0	1078348404.0	289990335.0
FRA	BGR	8839.0	110979444.0	17918230.0	1144215627.0	290412602.0
FRA	BHR	2631.0	-8353751.0	2464468.0	390081543.0	125741322.0
FRA	BRA	457803.0	5148049470.0	1635524204.0	72423827570.0	29300707411.0
FRA	BWA	676.0	12169027.0	2610321.0	194015909.0	68614823.0
FRA	CAN	98088.0	1171405634.0	794026120.0	26624611777.0	17305679253.0
FRA	CHE	53868.0	8889245017.2	948477763.0	55047647153.0	7939093343.0
FRA	CHL	43589.0	922833081.0	215051712.0	6059273271.0	6074477369.0
FRA	CHN	439218.0	7917514030.0	1743547693.0	72998071379.0	28767466567.0
FRA	CIV	38802.0	368047551.0	137786898.0	3838054460.0	2380150609.0
FRA	CMR	9568.0	72067412.0	72257867.0	1636729341.0	715353820.0
FRA	COL	92878.0	52359568.0	197881499.0	7613997541.0	2653181386.0
FRA	COM	290.0	286449.0	367066.0	23236748.0	5680672.0
FRA	CRI	6456.0	17100764.0	6717225.0	315547607.0	39595917.0
FRA	CYP	1506.0	3013460.1	6340328.0	484992064.0	578213473.0
FRA	CZE	61411.0	1719536289.0	325237311.0	11896926145.0	5218137122.0
FRA	DEU	336036.0	7604614162.0	2242632970.0	126212385016.0	29540273264.0
FRA	DJI	364.0	-1128179.0	697351.0	103725019.0	14375955.0
FRA	DNK	15119.0	687168238.0	336079385.0	5784881015.0	4318364275.0
FRA	DOM	3875.0	54298741.0	35105524.0	1153905052.0	264315465.0
FRA	DZA	28159.0	588618157.0	366671457.0	6293241695.0	6311929015.0
FRA	EGY	33370.0	345307415.0	176875512.0	4377645482.0	2104068530.0
FRA	ESP	323854.0	6963386902.0	1132487068.0	77909298954.0	35917766336.0
FRA	EST	2741.0	28075220.0	2870293.0	365160613.0	156103699.0
FRA	FIN	9703.0	140225697.0	45264848.0	2962563774.0	1339881858.0
FRA	FJT	5963459.0	132615244535.59999	38522674961.0	1554270178845.0	602478531585.0
FRA	FRA	3422824.0	63631220588.65	18251483708.0	1126908386233.0	697997652839.0
FRA	GAB	7214.0	969195290.0	262870230.0	1646280109.0	4001770340.0
FRA	GBR	340148.0	11563918907.0	1695064044.0	120520856990.0	56081449795.0
FRA	GGY	365.0	17117361.0	1119567.0	267843468.0	40691266.0
FRA	GHA	7723.0	78108147.0	28621449.0	1259626529.0	320832731.0
FRA	GIN	2568.0	197299126.0	61728409.0	1096517275.0	313770470.0
FRA	GNQ	733.0	8060695.0	9340321.0	312898050.0	109368400.0
FRA	GRC	13009.0	283698632.0	92197094.0	2441832077.0	957232936.0
FRA	GTM	2488.0	26182345.0	6676526.0	142936984.0	27578014.0
FRA	HKG	30212.0	3797197955.1	477196520.0	20308673426.0	1983172887.0
FRA	HND	187.0	1875034.0	721423.0	24106028.0	5013327.0
FRA	HRV	4262.0	49885600.0	10421231.0	890503457.0	257069108.0
FRA	HUN	35872.0	739537926.3000001	93644483.0	7544936304.0	4031208189.0
FRA	IDN	38264.0	581889265.0	278622100.0	3943891488.0	1903214147.0
FRA	IND	433890.0	1619397196.0	835060888.0	12643555900.0	5864645030.0
FRA	IRL	21712.0	2173374336.6	424365582.0	11506536428.0	5923847717.0
FRA	ISR	4967.0	51762200.0	25218330.0	771571059.0	446991733.0
FRA	ITA	231868.0	6976013301.0	2245391462.0	96371948216.0	40772994667.0
FRA	JPN	47605.0	2951225622.0	814694665.0	24984652649.0	5764290729.0
FRA	KOR	25771.0	1475116566.0	415581605.0	16097468309.0	3871857516.0
FRA	KWT	2258.0	49874518.0	2211795.0	323576303.0	150442438.0
FRA	LBN	4433.0	24873853.0	13203837.0	1205087014.0	224947014.0
FRA	LBR	542.0	9593655.0	3038686.0	198543895.0	89942034.0
FRA	LKA	569.0	310592.0	913819.0	67414515.0	5073659.0
FRA	LTU	2519.0	57419649.0	7004759.0	391794953.0	291060020.0
FRA	LUX	18524.0	2494390419.9	635117445.0	19057579960.0	5305646282.0
FRA	LVA	1991.0	26384684.0	2039146.0	270856656.0	119876161.0
FRA	MAR	88697.0	316060952.0	383383134.0	10653474999.0	4071846723.0
FRA	MCO	3211.0	361116477.0	44614176.0	1822463706.0	210929339.0
FRA	MDG	7872.0	154269608.0	15039127.0	999343269.0	223593098.0
FRA	MEX	147366.0	1257233817.0	510926031.0	16904601595.0	6913728104.0
FRA	MLT	587.0	321331400.1	27379702.0	1239121334.0	398665967.0
FRA	MOZ	1271.0	24875156.0	4178662.0	251397230.0	55010524.0
FRA	MYS	19628.0	196473880.0	86842777.0	2922427456.0	1427742288.0
FRA	NCL	5717.0	83768321.0	47113776.0	1716243429.0	918505501.0
FRA	NLD	108279.0	7061288119.2	715347172.0	41969944534.0	15545713828.0
FRA	NZL	7774.0	94743192.0	36573382.0	2212739029.0	775068360.0
FRA	OAF	48168.0	6593082720.299999	3104540470.0	14597633962.0	35798545640.0
FRA	OAM	46064.0	111047757.19999999	160907593.0	10227643388.0	5601391733.0
FRA	OAS	90741.0	6525102301.099999	4764853821.0	21954549039.0	19760518597.0
FRA	OTE	34790.0	2892763288.6	790195918.0	10534074228.0	12561075852.0
FRA	PHL	57504.0	132901537.0	43930575.0	1113562103.0	444756108.0
FRA	POL	215805.0	1408402772.0	500081927.0	32973711050.0	18898351062.0
FRA	PRT	70634.0	1729217556.0	391132403.0	12332914751.0	5935869463.0
FRA	PRY	314.0	-3415693.0	1048328.0	62832552.0	21623430.0
FRA	PYF	2170.0	55087883.0	36640004.0	645961120.0	76126750.0
FRA	ROU	117498.0	1514062424.0	242436649.0	13999751929.0	6688192580.0
FRA	RUS	207460.0	1222930200.0	334648526.0	28828249336.0	9063714241.0
FRA	SAU	13265.0	280581339.0	68332665.0	3341039470.0	1060694091.0
FRA	SEN	9113.0	461630174.0	94410027.0	2575080763.0	1588630501.0
FRA	SGP	33212.0	2722552528.5	354475782.0	43087320826.0	3485301669.0
FRA	SRB	15605.0	171574527.0	15388668.0	1274786002.0	911046652.0
FRA	SVK	21592.0	276361145.0	171492553.0	4443800154.0	2071257349.0
FRA	SWE	46761.0	986962408.0	166415089.0	12708802021.0	4467412483.0
FRA	TCD	618.0	22283294.0	4576236.0	232674270.0	49691973.0
FRA	TGO	1697.0	7959360.0	5087123.0	354261745.0	107917474.0
FRA	THA	41229.0	1616047960.0	402345597.0	6587428501.0	5255474479.0
FRA	TUN	31557.0	172889019.0	44451206.0	1053953872.0	503118803.0
FRA	TUR	78466.0	1470190129.0	286746292.0	12022727763.0	3770209574.0
FRA	TWN	27180.0	731149379.0	109632540.0	7676963954.0	2091216272.0
FRA	UKR	25977.0	308085082.0	39553699.0	2251478831.0	563206477.0
FRA	USA	692704.0	11406175353.0	3140732765.0	278754183667.0	69224779326.0
FRA	WLF	57.0	3569593.0	0.0	26893444.0	6895025.0
FRA	ZAF	27594.0	212797283.0	121941242.0	8520731497.0	1872669253.0
GBR	AFRIC	426929.0	9807934562.75	1944712349.0	57195024858.0	52225060879.0
GBR	AMER	1579325.0	34423490231.25	8525172229.0	607401639122.0	401491486147.0
GBR	ASIAT	1721069.0	89908491403.65	19638003428.0	436999886337.0	297634522587.0
GBR	EUROP	1226701.0	66360336073.0	10385738731.0	474214671497.0	286949043988.0
GBR	FJT	4981897.0	205842666812.9	40524771883.0	1596786077644.0	1039848866948.0
GBR	GBR	3164742.0	17505958596.146	10075531013.0	989475307212.0	852401660627.0
GBR	STA	27873.0	5623594255.0	31145146.0	20974855830.0	1548753349.0
GRC	AFRIC	1067.0	-59763444.0	2427406.0	254605771.0	488101073.0
GRC	AMER	3429.0	6903270.0	5562012.0	1498439105.0	1415184583.0
GRC	ASIAT	3311.0	-13309956.0	15757013.0	1166031533.0	84005004.0
GRC	EUROP	47410.0	277715156.8	145851572.0	9427235433.0	4590470650.0
GRC	FJT	55217.0	215198696.79999998	169598003.0	12346311842.0	6577761310.0
GRC	GRC	132100.0	129925445.65	498832820.0	52739084710.0	36236127370.0
HKG	AIA	0.0	0.0	0.0	0.0	0.0
HKG	ARE	702.0	-6955232.0	0.0	149994521.0	188770899.0
HKG	ARG	778.0	-29207071.0	831740.0	308232207.0	76937499.0
HKG	AUS	12478.0	93593788.0	192472098.0	9801174880.0	7941642533.0
HKG	AUT	2418.0	-386864324.0	-9427657.0	4553582761.0	5082335227.0
HKG	BEL	3532.0	60384743.0	32439853.0	1012091317.0	216971805.0
HKG	BGD	8721.0	-6421738.0	1351362.0	3873800.0	123478680.0
HKG	BGR	2.0	42630.0	22753.0	2659405.0	60466.0
HKG	BHR	10.0	96769.0	0.0	7120302.0	16457.0
HKG	BHS	2941.0	-65703443.0	0.0	117595820.0	399535132.0
HKG	BLR	28.0	-306013.0	0.0	1434221.0	6653182.0
HKG	BMU	46.0	171010327.5	190097.0	312410211.0	5539350236.0
HKG	BRA	5232.0	-138727739.0	12437853.0	1335831582.0	2823431999.0
HKG	BRB	0.0	670887.9	0.0	0.0	235797644.0
HKG	CAN	2252.0	44435527.0	13916164.0	751307961.0	682326797.0
HKG	CHE	7026.0	1149312462.3	156805781.0	7561175179.0	15582856885.0
HKG	CHL	38.0	-803892.0	-205627.0	8785813.0	4226802.0
HKG	CHN	2034076.0	102796611363.0	21234963869.0	547803340793.0	738350932574.0
HKG	COK	0.0	9420272.0	0.0	11.0	0.0
